customer_id;fisrt_name;second_name;gender;date_of_birth;city;state;occupation;customer_segment;annual_income;join_date
C04493;Harper;Davis;Female;15/12/2000;Columbus;Ohio;Student;Wealth;1869945,84;06/08/2020
C04494;Christopher;Hernandez;Male;15/11/1988;Boston;Massachusetts;Student;Premium;924746,74;23/11/2025
C04495;Charlotte;Anderson;Female;28/10/1966;Charlotte;North Carolina;Salaried;Retail;413700,55;25/01/2022
C04496;Henry;Hernandez;Male;23/02/1977;Boston;Massachusetts;Salaried;Corporate;971470,41;03/08/2024
C04497;Emily;Jones;Female;25/02/1980;Charlotte;North Carolina;Student;Premium;902127,76;17/11/2020
C04498;Emily;Martin;Female;19/10/1971;Denver;Colorado;Retired;Retail;352023,84;09/02/2020
C04499;Lily;Smith;Female;20/05/1961;San Diego;California;Student;Wealth;1314143,07;07/02/2024
C04500;Emily;Garcia;Female;27/03/1978;Denver;Colorado;Salaried;Retail;584450,03;26/05/2024
C04501;Nicholas;Moore;Male;10/12/1973;Denver;Colorado;Salaried;Premium;1487661,03;27/04/2019
C04502;Thomas;Gonzalez;Male;22/07/1963;San Diego;California;Business Owner;Corporate;570234,32;02/05/2019
C04503;Zoe;Williams;Female;24/08/2003;Seattle;Washington;Salaried;SME;1118312,61;19/02/2024
C04504;Michael;Moore;Male;28/11/1966;Charlotte;North Carolina;Retired;Retail;237091,08;07/11/2019
C04505;James;Anderson;Male;13/09/1964;Seattle;Washington;Retired;Retail;576931,94;06/09/2018
C04506;David;Lopez;Male;18/09/1975;Austin;Texas;Freelancer;Retail;353228,28;28/12/2021
C04507;Ryan;Martin;Male;08/06/1998;Phoenix;Arizona;Business Owner;Corporate;881150,95;10/04/2021
C04508;Ella;Gonzalez;Female;17/03/2004;Los Angeles;California;Salaried;Retail;540068,27;10/06/2025
C04509;Mia;Smith;Female;23/09/1974;New York;New York;Retired;Retail;500394,92;05/11/2018
C04510;Emma;Anderson;Female;20/01/1980;Houston;Texas;Self Employed;Retail;653539,6;05/11/2023
C04511;Joshua;Miller;Male;20/04/1999;Columbus;Ohio;Student;Retail;540127,74;19/01/2026
C04512;Chloe;Smith;Female;07/04/1974;Seattle;Washington;Retired;SME;381904,68;06/07/2025
C04513;Daniel;Smith;Male;10/12/1971;Nashville;Tennessee;Retired;Premium;609662,02;23/01/2022
C04514;Harper;Lopez;Female;11/12/1982;Indianapolis;Indiana;Student;Corporate;1239323,84;01/09/2024
C04515;Joseph;Williams;Male;09/08/1960;Los Angeles;California;Freelancer;Retail;1543188,26;06/07/2019
C04516;Natalie;Martinez;Female;21/12/1966;Nashville;Tennessee;Freelancer;Retail;291242,08;12/01/2025
C04517;Daniel;Davis;Male;19/04/1993;San Diego;California;Salaried;Retail;581420,29;08/09/2019
C04518;Thomas;Lopez;Male;20/03/1989;Phoenix;Arizona;Student;Retail;705125,03;29/05/2020
C04519;John;Rodriguez;Male;02/11/1963;Indianapolis;Indiana;Freelancer;Retail;687084,49;05/04/2018
C04520;Thomas;Martin;Male;04/06/1970;Fort Worth;Texas;Salaried;Retail;294988,94;04/11/2019
C04521;Joseph;Smith;Male;06/07/1978;Boston;Massachusetts;Freelancer;Retail;297938,81;25/12/2024
C04522;Joseph;Gonzalez;Male;13/06/1985;Charlotte;North Carolina;Retired;Retail;484622,26;10/05/2024
C04523;David;Rodriguez;Male;25/02/1979;San Antonio;Texas;Student;Retail;376450,18;25/03/2024
C04524;Victoria;Taylor;Female;10/07/1982;San Antonio;Texas;Student;Corporate;764727,9;18/07/2024
C04525;Lily;Garcia;Female;22/06/2002;Boston;Massachusetts;Salaried;Retail;603206,76;12/06/2022
C04526;Zoe;Miller;Female;25/12/1998;Fort Worth;Texas;Retired;Premium;414370,39;17/07/2019
C04527;Victoria;Martin;Female;15/09/1986;Fort Worth;Texas;Retired;Retail;815144,33;02/01/2022
C04528;Lucas;Garcia;Male;26/01/1994;Columbus;Ohio;Retired;Corporate;1314186,54;24/11/2025
C04529;Michael;Jackson;Male;02/06/1992;Indianapolis;Indiana;Self Employed;Premium;1738915,72;02/10/2021
C04530;Ava;Williams;Female;25/03/1967;Chicago;Illinois;Self Employed;Corporate;1228155,54;11/07/2023
C04531;Ava;Rodriguez;Female;24/06/1975;Boston;Massachusetts;Freelancer;Retail;906287,68;11/01/2019
C04532;Lucas;Davis;Male;05/02/2002;Indianapolis;Indiana;Freelancer;Premium;1427262,44;16/02/2024
C04533;Charles;Rodriguez;Male;28/11/1974;Boston;Massachusetts;Student;Retail;442687,78;15/08/2024
C04534;Charlotte;Smith;Female;25/06/1974;Los Angeles;California;Freelancer;Premium;918742,27;15/08/2025
C04535;Zoe;Martin;Female;01/03/1965;Nashville;Tennessee;Self Employed;Premium;324000;17/09/2018
C04536;Harper;Moore;Female;20/05/1965;Los Angeles;California;Freelancer;Retail;517200,75;12/01/2018
C04537;Chloe;Smith;Female;20/06/2003;New York;New York;Salaried;Corporate;1121770,63;25/04/2018
C04538;Nicholas;Johnson;Male;12/08/1999;Los Angeles;California;Salaried;Corporate;2005113,57;09/03/2018
C04539;Abigail;Wilson;Female;22/01/1970;San Antonio;Texas;Business Owner;Retail;357494,86;16/01/2021
C04540;Nicholas;Rodriguez;Male;18/08/1962;Los Angeles;California;Business Owner;Retail;372639,3;10/05/2019
C04541;Emma;Taylor;Female;07/10/1963;San Diego;California;Freelancer;Retail;1642833,49;02/05/2018
C04542;Anthony;Thomas;Male;14/11/1965;Philadelphia;Pennsylvania;Student;Premium;1141806,76;27/09/2024
C04543;Ella;Taylor;Female;27/10/1983;Nashville;Tennessee;Retired;Retail;1044407,8;11/12/2024
C04544;John;Davis;Male;20/07/1968;San Jose;California;Student;SME;344112,2;27/03/2018
C04545;John;Rodriguez;Male;16/03/2001;Chicago;Illinois;Retired;Retail;180000;26/11/2020
C04546;Nicholas;Moore;Male;25/12/1997;San Jose;California;Retired;Retail;401229,84;18/11/2021
C04547;Anthony;Hernandez;Male;16/04/1972;Seattle;Washington;Self Employed;Retail;1375085,84;19/03/2026
C04548;James;Gonzalez;Male;17/12/1990;Dallas;Texas;Self Employed;Retail;808517,64;23/04/2023
C04549;Charlotte;Hernandez;Female;06/11/1980;Charlotte;North Carolina;Salaried;Retail;268033,6;03/07/2025
C04550;Sophia;Jackson;Female;16/03/1966;Seattle;Washington;Retired;Retail;686566,77;30/03/2025
C04551;James;Davis;Male;03/12/1992;Denver;Colorado;Business Owner;Retail;187002,89;28/02/2021
C04552;Nicholas;Williams;Male;27/11/1978;Indianapolis;Indiana;Student;Premium;766060,63;12/11/2020
C04553;Daniel;Miller;Male;04/08/1982;New York;New York;Salaried;SME;333337,82;20/11/2025
C04554;William;Hernandez;Male;06/05/1992;Chicago;Illinois;Freelancer;Retail;728239,78;27/01/2019
C04555;Evelyn;Williams;Female;22/08/1991;Indianapolis;Indiana;Freelancer;Retail;329395,23;27/06/2025
C04556;Emma;Smith;Female;11/03/1996;San Jose;California;Retired;Premium;1034342,06;17/04/2019
C04557;Lily;Wilson;Female;06/09/1986;Houston;Texas;Retired;Corporate;809069,98;16/02/2022
C04558;Emily;Jackson;Female;03/03/1985;San Diego;California;Salaried;Retail;564053,83;16/02/2023
C04559;Christopher;Rodriguez;Male;24/05/1987;Seattle;Washington;Salaried;Premium;344874,64;22/10/2025
C04560;Amelia;Brown;Female;21/01/1981;Indianapolis;Indiana;Retired;SME;371445,58;21/09/2025
C04561;Lily;Davis;Female;19/01/1980;Houston;Texas;Business Owner;Retail;645880,87;17/01/2021
C04562;Abigail;Johnson;Female;20/12/1977;Austin;Texas;Student;Retail;340457,96;23/10/2020
C04563;Christopher;Taylor;Male;04/11/1968;San Jose;California;Business Owner;Retail;372921,3;23/04/2022
C04564;Daniel;Williams;Male;10/05/1966;Houston;Texas;Business Owner;Retail;303705,01;27/07/2021
C04565;Natalie;Martin;Female;23/03/1980;Jacksonville;Florida;Student;SME;1040683,94;26/07/2021
C04566;Anthony;Brown;Male;08/10/1995;Houston;Texas;Retired;SME;588010,22;06/02/2019
C04567;Anthony;Jackson;Male;20/12/1987;San Jose;California;Student;Premium;795582,18;10/06/2023
C04568;David;Williams;Male;25/12/1968;Denver;Colorado;Business Owner;Wealth;1006596,3;07/01/2018
C04569;John;Johnson;Male;07/11/1993;Charlotte;North Carolina;Student;Retail;259682,21;22/08/2019
C04570;Scarlett;Hernandez;Female;03/05/1988;Jacksonville;Florida;Self Employed;Premium;349383,1;23/10/2019
C04571;Michael;Jones;Male;18/10/1998;Los Angeles;California;Business Owner;Premium;882432,61;15/10/2019
C04572;John;Anderson;Male;11/09/1960;Boston;Massachusetts;Student;SME;274167,54;16/07/2020
C04573;John;Martinez;Male;20/09/1965;Seattle;Washington;Retired;Retail;480215,96;17/05/2019
C04574;Natalie;Wilson;Female;09/10/1998;Fort Worth;Texas;Business Owner;Retail;573792,77;17/02/2020
C04575;Michael;Brown;Male;24/10/2002;Columbus;Ohio;Self Employed;Premium;1585242,86;08/03/2021
C04576;John;Moore;Male;23/08/2003;Dallas;Texas;Retired;Retail;490707,33;27/07/2025
C04577;John;Martinez;Male;05/05/1971;San Diego;California;Retired;Retail;205184,77;27/03/2025
C04578;Ryan;Gonzalez;Male;25/12/2003;Fort Worth;Texas;Salaried;Retail;280978,98;17/05/2025
C04579;David;Martin;Male;16/11/2001;Austin;Texas;Student;Corporate;641582,37;02/05/2019
C04580;Nicholas;Davis;Male;12/03/1965;Phoenix;Arizona;Business Owner;Retail;376538,51;02/04/2019
C04581;Natalie;Martin;Female;06/11/1992;Boston;Massachusetts;Self Employed;Retail;284233,02;02/06/2018
C04582;Emily;Anderson;Female;19/10/1984;Columbus;Ohio;Student;Premium;1293703,38;07/09/2023
C04583;Scarlett;Anderson;Female;14/02/1982;Houston;Texas;Business Owner;Retail;199176,24;27/03/2018
C04584;Nicholas;Martin;Male;13/08/1989;Nashville;Tennessee;Business Owner;Retail;528935,25;15/04/2023
C04585;Natalie;Brown;Female;02/01/1965;Fort Worth;Texas;Business Owner;Retail;368529,28;06/09/2020
C04586;Abigail;Smith;Female;08/11/1990;Chicago;Illinois;Business Owner;Retail;818023,92;22/08/2023
C04587;Anthony;Taylor;Male;28/04/1984;Columbus;Ohio;Self Employed;Retail;305677,77;26/07/2022
C04588;Christopher;Jackson;Male;11/03/1990;Houston;Texas;Freelancer;SME;252000;21/12/2018
C04589;Charlotte;Brown;Female;05/07/1969;Phoenix;Arizona;Self Employed;Retail;1000123,93;17/09/2019
C04590;Emma;Smith;Female;10/06/1970;Seattle;Washington;Student;SME;951084,92;30/06/2020
C04591;Henry;Williams;Male;03/10/1987;Los Angeles;California;Student;Retail;314735,18;17/10/2021
C04592;Lucas;Miller;Male;28/12/1982;Seattle;Washington;Self Employed;SME;415022,37;04/08/2022
C04593;Victoria;Jones;Female;16/02/1984;San Jose;California;Self Employed;Retail;417864,82;08/08/2019
C04594;Hannah;Rodriguez;Female;02/12/1970;Houston;Texas;Retired;Retail;633854,04;17/01/2023
C04595;Ella;Wilson;Female;09/07/1963;Columbus;Ohio;Self Employed;Retail;199843,61;11/10/2018
C04596;Lily;Martin;Female;04/01/1987;Seattle;Washington;Self Employed;Retail;677620,44;12/01/2019
C04597;Anthony;Garcia;Male;22/12/2000;Phoenix;Arizona;Freelancer;Retail;656643,77;05/12/2020
C04598;Daniel;Jones;Male;20/08/2000;Columbus;Ohio;Retired;Wealth;555034,74;28/09/2023
C04599;Olivia;Johnson;Female;23/09/1981;Chicago;Illinois;Business Owner;Corporate;879653,65;15/11/2024
C04600;Robert;Martinez;Male;25/10/1996;San Jose;California;Freelancer;Corporate;955588,37;07/07/2024
C04601;Victoria;Wilson;Female;13/04/1979;Phoenix;Arizona;Freelancer;Retail;670998,5;03/12/2023
C04602;Charles;Lopez;Male;15/12/1963;New York;New York;Business Owner;Retail;558857,35;10/08/2020
C04603;Evelyn;Jackson;Female;11/02/1992;Denver;Colorado;Business Owner;Retail;473832,23;20/03/2019
C04604;Benjamin;Jones;Male;22/04/1998;Charlotte;North Carolina;Student;SME;395199,36;09/10/2021
C04605;Ava;Thomas;Female;04/08/1973;Denver;Colorado;Salaried;Retail;320940,94;10/04/2024
C04606;Andrew;Martin;Male;02/08/1982;San Jose;California;Business Owner;Retail;615551,24;30/06/2021
C04607;Christopher;Martinez;Male;20/02/1977;Indianapolis;Indiana;Freelancer;Wealth;632361,03;23/08/2018
C04608;Ella;Smith;Female;11/08/1987;Charlotte;North Carolina;Salaried;Retail;565404,11;18/10/2018
C04609;Charles;Jackson;Male;27/02/1989;Seattle;Washington;Retired;Retail;246422,51;27/02/2023
C04610;Ava;Johnson;Female;14/05/1993;Nashville;Tennessee;Self Employed;SME;750283,86;22/02/2025
C04611;Daniel;Taylor;Male;26/10/1986;San Antonio;Texas;Salaried;Retail;371003,46;26/06/2018
C04612;Zoe;Johnson;Female;20/11/1985;Indianapolis;Indiana;Salaried;SME;1085719,31;16/09/2018
C04613;Nicholas;Lopez;Male;12/03/1973;Denver;Colorado;Student;Premium;1071127,82;20/01/2019
C04614;Joseph;Miller;Male;26/06/1993;Columbus;Ohio;Salaried;Retail;423408,79;06/09/2019
C04615;Joseph;Williams;Male;04/12/1968;Austin;Texas;Business Owner;Retail;249108,27;28/01/2019
C04616;Christopher;Miller;Male;25/02/1967;Jacksonville;Florida;Business Owner;SME;648946,77;22/02/2026
C04617;Thomas;Anderson;Male;26/01/1967;Fort Worth;Texas;Salaried;Retail;404166,75;27/03/2019
C04618;Henry;Hernandez;Male;03/05/1999;Charlotte;North Carolina;Retired;Retail;1595949,8;06/09/2019
C04619;Lucas;Jackson;Male;19/02/1983;Fort Worth;Texas;Salaried;Retail;447109,56;15/09/2018
C04620;Abigail;Martin;Female;27/03/1961;New York;New York;Freelancer;Retail;504421,05;04/10/2019
C04621;Andrew;Wilson;Male;26/11/1993;Jacksonville;Florida;Business Owner;Retail;194714,52;19/10/2025
C04622;Abigail;Garcia;Female;27/10/1982;New York;New York;Self Employed;Wealth;1565617,62;19/07/2020
C04623;David;Anderson;Male;21/08/2002;Charlotte;North Carolina;Salaried;Retail;445069,5;26/09/2019
C04624;Olivia;Thomas;Female;23/02/1985;Austin;Texas;Student;Retail;613911,58;09/10/2022
C04625;Amelia;Smith;Female;17/05/1977;Phoenix;Arizona;Self Employed;SME;252000;23/11/2024
C04626;Daniel;Davis;Male;20/05/1962;Chicago;Illinois;Retired;Retail;371139,45;30/03/2022
C04627;Chloe;Martin;Female;26/03/2000;Los Angeles;California;Freelancer;Premium;505217,07;12/07/2023
C04628;Charlotte;Davis;Female;27/05/1986;Jacksonville;Florida;Freelancer;Wealth;1066325,01;01/06/2021
C04629;Thomas;Hernandez;Male;15/08/1982;Nashville;Tennessee;Business Owner;Premium;324000;20/03/2020
C04630;Ryan;Miller;Male;17/08/1970;Philadelphia;Pennsylvania;Self Employed;Corporate;1110562,29;03/04/2023
C04631;Scarlett;Garcia;Female;09/06/1987;San Antonio;Texas;Student;Corporate;1018664,24;21/09/2025
C04632;James;Lopez;Male;09/11/1981;Houston;Texas;Freelancer;Premium;324000;15/02/2019
C04633;James;Williams;Male;14/07/1974;San Jose;California;Self Employed;Retail;280223,47;30/11/2021
C04634;Ella;Smith;Female;26/09/1986;Austin;Texas;Freelancer;Retail;628044,34;18/02/2022
C04635;Benjamin;Brown;Male;05/11/1998;Dallas;Texas;Self Employed;Premium;1836956,23;16/02/2025
C04636;Robert;Martinez;Male;03/07/2000;San Diego;California;Salaried;Corporate;519682,99;26/06/2021
C04637;Anthony;Miller;Male;12/02/1967;Columbus;Ohio;Salaried;Corporate;1047618,18;19/12/2021
C04638;Victoria;Lopez;Female;06/05/1999;Columbus;Ohio;Salaried;Retail;198225,61;20/06/2024
C04639;John;Smith;Male;20/04/1984;San Antonio;Texas;Salaried;Retail;505262,09;27/02/2022
C04640;Joseph;Miller;Male;20/11/1962;Philadelphia;Pennsylvania;Self Employed;Premium;880467,89;25/02/2023
C04641;Evelyn;Garcia;Female;25/03/1974;Boston;Massachusetts;Freelancer;Retail;363859,69;19/08/2022
C04642;Daniel;Rodriguez;Male;27/01/1995;Charlotte;North Carolina;Business Owner;Premium;1315088,93;06/10/2020
C04643;William;Hernandez;Male;11/08/1963;Dallas;Texas;Business Owner;Retail;868042,74;22/03/2019
C04644;Zoe;Davis;Female;24/07/1971;Boston;Massachusetts;Freelancer;SME;397657,81;12/04/2022
C04645;Mia;Miller;Female;17/04/1978;Charlotte;North Carolina;Student;Corporate;3095106,39;15/05/2021
C04646;Emily;Garcia;Female;24/09/2004;Phoenix;Arizona;Freelancer;Premium;616494,8;28/04/2023
C04647;Harper;Brown;Female;26/09/1975;Philadelphia;Pennsylvania;Self Employed;Premium;783512,68;23/04/2025
C04648;Emily;Jones;Female;15/10/1981;Dallas;Texas;Business Owner;SME;704245,58;13/11/2021
C04649;Ryan;Brown;Male;21/12/1961;Charlotte;North Carolina;Salaried;SME;252000;23/04/2023
C04650;Abigail;Miller;Female;26/06/1993;Houston;Texas;Student;Retail;180000;21/11/2025
C04651;Andrew;Anderson;Male;13/07/1994;Dallas;Texas;Retired;SME;1365097,99;18/10/2021
C04652;Daniel;Lopez;Male;24/01/1960;San Diego;California;Retired;Premium;2339503,63;02/10/2021
C04653;Joshua;Garcia;Male;13/06/2000;San Antonio;Texas;Self Employed;Premium;625212,45;09/01/2022
C04654;Charles;Martin;Male;17/06/1979;Denver;Colorado;Salaried;Premium;788233,09;28/12/2022
C04655;Nicholas;Williams;Male;08/08/1967;San Jose;California;Salaried;Premium;679522,3;11/10/2021
C04656;David;Jones;Male;19/07/1981;Jacksonville;Florida;Student;Retail;262204,51;08/10/2018
C04657;Robert;Miller;Male;20/11/1980;Austin;Texas;Salaried;Retail;1368356,88;03/12/2021
C04658;Charlotte;Moore;Female;11/03/1994;Philadelphia;Pennsylvania;Self Employed;Retail;663385,15;20/07/2025
C04659;Scarlett;Lopez;Female;03/07/1967;Austin;Texas;Retired;Corporate;459161,32;16/04/2021
C04660;Christopher;Martin;Male;16/12/2002;Dallas;Texas;Salaried;Retail;273282,53;09/10/2025
C04661;Grace;Davis;Female;12/12/1988;Boston;Massachusetts;Freelancer;Retail;332561,66;10/06/2022
C04662;John;Martin;Male;28/10/1981;Boston;Massachusetts;Salaried;Retail;253614,64;10/12/2018
C04663;Victoria;Miller;Female;25/07/1980;Los Angeles;California;Freelancer;Premium;843490,12;28/05/2019
C04664;Zoe;Martinez;Female;13/01/1993;Chicago;Illinois;Self Employed;Premium;585879,03;16/08/2019
C04665;Ava;Hernandez;Female;14/02/2002;Charlotte;North Carolina;Freelancer;SME;549866,97;11/09/2020
C04666;Amelia;Johnson;Female;03/08/1992;Fort Worth;Texas;Self Employed;Premium;603409,23;02/05/2018
C04667;Harper;Jones;Female;10/11/1989;New York;New York;Business Owner;Corporate;3414875,9;12/05/2019
C04668;Charles;Jackson;Male;27/12/1986;Seattle;Washington;Self Employed;Corporate;1952347,25;18/12/2019
C04669;Lily;Miller;Female;23/04/1974;San Jose;California;Student;Retail;198912,17;17/08/2018
C04670;Sophia;Thomas;Female;27/03/1963;Columbus;Ohio;Salaried;SME;466372,1;03/05/2022
C04671;Natalie;Williams;Female;12/11/2001;Austin;Texas;Business Owner;Retail;180000;18/11/2021
C04672;William;Taylor;Male;25/07/1968;Chicago;Illinois;Self Employed;Wealth;1294582,08;17/07/2025
C04673;Ryan;Taylor;Male;25/11/1960;Charlotte;North Carolina;Business Owner;SME;372165,95;16/07/2024
C04674;Ella;Thomas;Female;01/01/1963;Chicago;Illinois;Salaried;SME;724652,95;07/05/2022
C04675;Hannah;Anderson;Female;04/09/1993;Charlotte;North Carolina;Salaried;Premium;1281559,59;08/05/2024
C04676;Mia;Hernandez;Female;19/10/1992;Seattle;Washington;Retired;SME;911888,84;11/06/2019
C04677;Ella;Taylor;Female;01/06/1986;Seattle;Washington;Student;Retail;453704,5;02/02/2018
C04678;Thomas;Thomas;Male;17/01/1992;Chicago;Illinois;Student;Retail;308191,81;22/06/2019
C04679;Lily;Rodriguez;Female;11/02/1998;Austin;Texas;Student;Retail;452395,98;12/10/2021
C04680;Victoria;Gonzalez;Female;07/08/1991;Austin;Texas;Retired;Retail;180000;04/10/2020
C04681;Victoria;Johnson;Female;05/06/1975;San Antonio;Texas;Business Owner;Premium;1368042,32;01/12/2024
C04682;Charlotte;Davis;Female;22/07/1991;Columbus;Ohio;Student;Retail;199151,38;08/01/2025
C04683;Charlotte;Anderson;Female;07/07/1967;San Jose;California;Retired;Premium;736163,62;10/10/2025
C04684;Daniel;Gonzalez;Male;18/03/1986;Denver;Colorado;Self Employed;Retail;340421,05;06/03/2021
C04685;Charlotte;Martinez;Female;16/12/1960;Denver;Colorado;Student;Retail;779704,41;20/05/2021
C04686;Nicholas;Gonzalez;Male;11/12/1987;Boston;Massachusetts;Retired;Retail;337117,72;03/04/2024
C04687;Lucas;Garcia;Male;11/03/1966;San Diego;California;Business Owner;SME;724957,21;26/08/2018
C04688;Ella;Rodriguez;Female;03/06/1964;Jacksonville;Florida;Business Owner;Retail;660994,39;10/10/2025
C04689;Zoe;Williams;Female;14/10/1999;San Antonio;Texas;Student;Premium;473441,27;17/11/2018
C04690;Ava;Williams;Female;06/02/1979;San Antonio;Texas;Salaried;Retail;180000;15/04/2018
C04691;Evelyn;Anderson;Female;27/08/1983;Fort Worth;Texas;Student;SME;906028,35;10/02/2022
C04692;Charles;Lopez;Male;25/12/1970;Nashville;Tennessee;Self Employed;Retail;381269,04;20/03/2022
C04693;Daniel;Jackson;Male;15/08/2003;Dallas;Texas;Retired;Retail;474240,41;01/02/2020
C04694;John;Anderson;Male;22/04/1960;Dallas;Texas;Student;SME;353396,54;03/09/2025
C04695;Hannah;Martin;Female;22/04/1991;Indianapolis;Indiana;Salaried;Premium;370191,06;17/08/2023
C04696;Abigail;Wilson;Female;26/09/1990;Denver;Colorado;Business Owner;Retail;782663,23;13/08/2023
C04697;Anthony;Anderson;Male;12/12/1999;Jacksonville;Florida;Student;Retail;480954,6;30/09/2024
C04698;Nicholas;Wilson;Male;21/02/1986;Austin;Texas;Freelancer;SME;315775,17;18/01/2026
C04699;Joshua;Thomas;Male;01/02/1982;New York;New York;Student;Retail;1174634,86;09/07/2025
C04700;Abigail;Rodriguez;Female;17/07/1985;Chicago;Illinois;Self Employed;SME;696010,14;14/03/2018
C04701;Ryan;Smith;Male;13/03/1974;Columbus;Ohio;Business Owner;SME;396963,74;20/01/2019
